scenario,query_number,query_work_id,query_subjects,relevance_mode,total_relevant,precision@10,recall@10,mrr@10,ndcg@10,relevant_found@10
keyword_only,478,5acac34b4a3fcdaa459dfac5c735138c91cf137b,16-02 17-02 20-02 11-02 18-02 19-02 22-02,top-level,432,0.4,0.009259259259259259,1.0,0.5100691314582919,4
keyword_only,479,10.1142/s0217751x01003822,81T30 81R60 19M05,top-level,197,0.9,0.04568527918781726,1.0,0.9052116356304493,9
keyword_only,480,10.1016/0393-0440(89)90032-6,19L47 55N91 81T30,top-level,245,0.6,0.024489795918367346,1.0,0.6528642754944294,6
keyword_only,481,948f169dbc709d8155f79cb0ddf40ad326f509ad,14C35 19E08,top-level,188,0.8,0.0425531914893617,1.0,0.8643145546088337,8
keyword_only,482,10.1007/s10240-003-0010-6,14F42 19E15 55S10,top-level,231,0.7,0.030303030303030304,1.0,0.7467045958894682,7
keyword_only,483,10.2307/2152822,19D55 14A22 46L85 46L87 19L10 14F40,top-level,289,0.6,0.020761245674740483,1.0,0.715550648768261,6
keyword_only,484,10.2307/2152745,17B67 17B37 19D23,top-level,149,0.4,0.026845637583892617,1.0,0.4341754806679218,4
keyword_only,485,fb2480865ff6c3103d67cc8f6f520422390730e2,18G60 46L85 46L87 19D55 58A10,top-level,311,0.4,0.012861736334405145,0.5,0.3845937724137609,4
keyword_only,486,10.1063/1.531241,46L85 46L87 58B34 19K35,top-level,261,0.1,0.0038314176245210726,0.1,0.06362078819895171,1
keyword_only,487,bcd1c06e4bde921122ed737e536941c33b512194,16-02 17-02 20-02 11-02 18-02 19-02 22-02,top-level,432,1.0,0.023148148148148147,1.0,1.0,10
keyword_only,488,649a5115ace7927e2b379567a2f1055987a60062,01A75 55Nxx 55Pxx 55Txx 55Uxx 19Lxx 19M05,top-level,323,0.9,0.02786377708978328,1.0,0.9266360779006401,9
keyword_only,489,10.1007/s002229900032,19K56 46L80 58B34 19K35,top-level,261,0.5,0.019157088122605363,1.0,0.5983950669742499,5
keyword_only,490,4435e6310aaf28b3cd233f2bbc0c8577c1d6ddac,81T30 81-02 83E30 19M05 81T13,top-level,247,0.9,0.03643724696356275,1.0,0.914856882358379,9
keyword_only,491,2c33cfa1a9b2e6ca3fbd1cbb4826a475a7c0f6b4,19L50,top-level,76,0.4,0.05263157894736842,1.0,0.494639655562801,4
keyword_only,492,cd3e481592d0e85d11116c8f9b9bc61dca4a180a,19L64 19L47 55N91 81T30,top-level,245,0.8,0.0326530612244898,1.0,0.8701249883466593,8
keyword_only,493,10.1090/s0894-0347-01-00368-x,14J50 18E30 14E15 19L47 14L30 14J30,top-level,229,0.7,0.03056768558951965,1.0,0.6848374495230163,7
keyword_only,494,10.1070/im1983v021n02abeh001793,19C30 19D45 14C35 12G05 14C15 11R70 11R34 11S70 14F22 11S25,top-level,320,0.8,0.025,1.0,0.8603818544462509,8
keyword_only,495,10.1007/bf02698835,20G10 20G15 12G05 20E22 19C09,top-level,220,0.1,0.004545454545454545,0.1111111111111111,0.06625422345438903,1
keyword_only,496,10.1007/b105283,13-02 19-02 52-02 11D04 11H06 13Fxx 20Mxx 52B20,top-level,382,0.5,0.013089005235602094,1.0,0.5239294981581574,5
keyword_only,497,10.1090/bull/1746,01A70 55-03 58-03 19-03,top-level,405,0.3,0.007407407407407408,0.14285714285714285,0.20904936749052638,3
keyword_only,498,6ecddd5c3ca34ce4453b43fe2bdb64052e5a017d,11Exx 11E39 19Gxx 11-02 11E70 11E88,top-level,207,0.5,0.024154589371980676,1.0,0.5868924718493931,5
keyword_only,499,db06c4423fe66827744368fc764d88fadb778ea5,11E81 11-02 11E08 11E04 19D45 14C15 14F43 14C35 14F42 11R34,top-level,298,0.9,0.030201342281879196,1.0,0.933745776545611,9
keyword_only,500,10.1007/bf02684593,55N91 19L47,top-level,125,0.4,0.032,0.3333333333333333,0.3633412872595719,4
keyword_only,501,6182c82f583249bcb44e7937f87ceb92c410f823,14H50 14C35 19C99 30C35,top-level,256,0.7,0.02734375,1.0,0.6969179698201173,7
keyword_only,502,65a5d13596b57ea2c712fd4170886963ced3b504,16-02 17-02 20-02 11-02 18-02 19-02 22-02,top-level,432,0.7,0.016203703703703703,0.25,0.5309999066793252,7
keyword_only,503,10.1090/memo/0497,58J22 55N35 46L80 19K56 51K99,top-level,358,0.6,0.01675977653631285,1.0,0.6987957033953602,6
keyword_only,504,10.1007/978-3-0348-0257-4_12,19L50 55N15 53C08,top-level,235,0.5,0.02127659574468085,1.0,0.605504765619221,5
keyword_only,505,019f02c04c00e31c43cfc8aa0812ba3f84fabb7e,20-01 20C15 20J06 19D55 18G10 18G15 18G30 55Q05 18G40 55U15 55U25 55U20 19A22 20-02,top-level,246,0.7,0.028455284552845527,1.0,0.7967610662472993,7
keyword_only,506,296c0588f17dda5baca2e536898138a0582b58cf,55-02 57-02 19-02 18-02,top-level,216,0.1,0.004629629629629629,0.25,0.09478836436955078,1
keyword_only,507,523cc55bbe660b200006376ab01916c0ec6f3b32,53-02 58-02 20-02 01A70 53C23 19-02 35A30,top-level,740,0.9,0.012162162162162163,0.5,0.7799082337019199,9
keyword_only,508,5cb8bbd4b3a3062081436b4291abb4940728a628,46L80 18F25 19K35,top-level,229,0.3,0.013100436681222707,1.0,0.36211082347570717,3
keyword_only,509,5db0f838644251eeb7342408780c1e739a6e76aa,57-02 57R65 57R67 19J25,top-level,148,0.3,0.02027027027027027,1.0,0.4690000933206748,3
keyword_only,510,92f3a0449123466c17a63c666468b21f70dc9006,19E15 14F42 14C35,top-level,188,0.5,0.026595744680851064,1.0,0.6274092458891772,5
keyword_only,511,3af0d0c09643f34cd7bdd4d0fad469655b352a5c,19F27 33E20 14A20,top-level,255,0.4,0.01568627450980392,1.0,0.5637884576902256,4
keyword_only,512,10.1007/bf01231296,55N15 55P47 19D10 55N35 57R52 55P60,top-level,179,0.0,0.0,0.0,0.0,0
keyword_only,513,10.1007/s10240-001-8192-2,20G15 19C09 20G30 20G10 20E22,top-level,175,0.8,0.045714285714285714,1.0,0.8263333286520083,8
keyword_only,514,e4e3c25fc5da23c4a3c67557dd2d6fefac679088,20C20 20-02 20C05 16S34 19A22,top-level,223,0.6,0.026905829596412557,1.0,0.6678262889110271,6
keyword_only,515,10.4007/annals.2012.175.2.10,19E15 11M32 14F42 11G09 14G10,top-level,298,0.8,0.026845637583892617,1.0,0.8643145546088337,8
keyword_only,516,877dbbf35b023350040a65c163e0aebb596b3e4f,55-02 19K99 57-02 58-02 46-02 19-02 55N25 58J99,top-level,347,0.0,0.0,0.0,0.0,0
keyword_only,517,10.1093/qmath/hat026,19D55 19D06 18F25,top-level,127,0.7,0.05511811023622047,1.0,0.7411902110103873,7
keyword_only,518,b8ec24f706970f84a135ce09ffe02c5615ff2005,12-02 16-02 12G05 16K20 14F22 19C30,top-level,281,0.5,0.017793594306049824,1.0,0.6489315753318465,5
keyword_only,519,10.1007/bf02684690,18F25 19B99 16E20 20G35 55P15,top-level,282,1.0,0.03546099290780142,1.0,1.0,10
keyword_only,520,10.2307/2152762,17B37 18D10 17B67 19D23,top-level,194,0.5,0.02577319587628866,1.0,0.6489315753318465,5
keyword_only,521,5a7dca9fbf58f2fad1989134ae3fd1af267a090e,57N65 55N15 19E08 58J28 14D21 57R19,top-level,357,0.7,0.0196078431372549,1.0,0.7421246259355073,7
keyword_only,522,10.4171/dms/1-1/21,19E15 55P42 14F20 18G55 14C35,top-level,262,0.5,0.019083969465648856,1.0,0.5478527392247046,5
keyword_only,523,983753f3d3ec6807e23caba9aedb2dfb7515b85b,19-00 19-01 19Axx 19Bxx 19Cxx 19Dxx 19Fxx 19L64 19E08 19F27 19M05,top-level,76,0.8,0.10526315789473684,0.3333333333333333,0.6410457898283652,8
keyword_only,524,6c4b283ce6cb1c58828398b588a6a668f470ad99,20Mxx 20-01 20-02,top-level,113,0.2,0.017699115044247787,0.25,0.17993148201117176,2
keyword_only,525,5960498f20856fe9d38237410d75680bf9fd202e,20-01 20-02 51E15,top-level,160,0.2,0.0125,0.5,0.23365080824310533,2
keyword_only,526,c642a28c48210fb1a222d464d994783059a17779,20-02 20-04 20D08 20Cxx 20D05 20D06 20D30 20G40,top-level,113,0.6,0.05309734513274336,1.0,0.6528642754944294,6
keyword_only,527,ae1c0e3c5030ea501a3ffc7c5ddc4940b08dab66,20-02 20D05 20Dxx 20E32 20Exx,top-level,113,0.5,0.04424778761061947,1.0,0.5572998242663684,5
keyword_only,528,3b9a95b1646bd56190da6861cb1de915995e1ceb,53-02 53C23 53C70 53C45 20F65 57M07,top-level,278,0.5,0.017985611510791366,1.0,0.6083169141195838,5
keyword_only,529,b7f24ac9b90625838fa1cdbd8841c5fc2d263d41,20F55 20G05 20-02 51F15 20H15,top-level,160,0.7,0.04375,1.0,0.800693766409882,7
keyword_only,530,42417bd0f1cd2464ff44e9b2bb1f11df2e59b32a,20F65 20F06 57M05 20F05 20F34 20F10 53A35 53C22,top-level,278,0.7,0.025179856115107913,1.0,0.7791714369672127,7
keyword_only,531,43d2a53d1c10fa0a0459eeed8b9f962b19fbc6ec,20G15 20-02 22E46,top-level,168,0.6,0.03571428571428571,1.0,0.70844095012329,6
keyword_only,532,6be8710c99505210a6ecd7dce87a2b15a290d31c,20Kxx 20-02,top-level,113,0.6,0.05309734513274336,1.0,0.6780494608112012,6
keyword_only,533,2eced593c3c939e39c2454a0416a108d3498b7b1,20E06 20-02 20G25 20E07,top-level,113,0.3,0.02654867256637168,1.0,0.35970991185182927,3
keyword_only,534,10.1063/1.1704016,81R05 20G45,top-level,234,0.5,0.021367521367521368,1.0,0.5075394027672818,5
keyword_only,535,81fb2d012f11527f527bca6dea36aaea7569c337,20Mxx 20-02 20M10 20M17 20M05 20M07 20M18 20M19 20M20,top-level,113,0.4,0.035398230088495575,1.0,0.42333070005078094,4
keyword_only,536,10.2307/1971403,57M25 20F36,top-level,185,0.7,0.03783783783783784,1.0,0.756902106715231,7
keyword_only,537,bc9df0a54a602a579ad152230fe9d8c150e0af66,05B30 05C25 20B25 33C55 51E99 05B25 20C15 33C45,top-level,303,0.3,0.009900990099009901,1.0,0.3746661058764784,3
keyword_only,538,10.2307/2373130,22E45 20G05,top-level,168,0.6,0.03571428571428571,0.5,0.5527460588826717,6
keyword_only,539,10.4171/lem/1022,20F55,top-level,113,0.5,0.04424778761061947,1.0,0.5669450709942981,5
keyword_only,540,10.4171/lem/1095,20G05,top-level,113,0.4,0.035398230088495575,0.5,0.39215784798408637,4
keyword_only,541,582ac12ea7709a92eee19eb0151ede4de681be59,20Dxx 20-01,top-level,113,0.1,0.008849557522123894,0.1111111111111111,0.06625422345438903,1
keyword_only,542,10.1007/978-3-031-19505-1,46-01 47-01 22-01 43-01,top-level,262,0.3,0.011450381679389313,1.0,0.4537425745411855,3
keyword_only,543,402ad244475e934bbc73dcd7a3db1c9cb0231f55,58-02 35-02 58J70 35A30 35Q31 35Q53 35K05 37J45 37K35 37L05 22E70,top-level,462,0.9,0.01948051948051948,1.0,0.914856882358379,9
keyword_only,544,54ed415160396d2d20e48ba6d94dfd98950d7a2d,54-01 22-01,top-level,113,0.6,0.05309734513274336,1.0,0.6180396628416763,6
keyword_only,545,10.1007/978-3-540-34393-6,22E15 22C05 22E60 22E46 22E30,top-level,71,0.9,0.1267605633802817,0.5,0.7799082337019199,9
keyword_only,546,ace343f5d02dc58d9274312b065012e99396e738,28C10 43A05 22A10 00B60 43A07,top-level,260,0.6,0.023076923076923078,1.0,0.6652907408280685,6
keyword_only,547,8a41e558285211363b395aa716bd792538f7bd07,54-01 22-01 22Axx,top-level,113,0.9,0.07964601769911504,1.0,0.9266360779006401,9
keyword_only,548,2e501bd19d214d64894007d2dd25b62f5fbd82a3,22-01 22E15 22C05,top-level,71,0.9,0.1267605633802817,1.0,0.8611375561264454,9
keyword_only,549,6c9ffd8c77ee0dd38a689e884219cb6aba55bc70,58-02 58J70 53C65 43A90 43A85 22E30,top-level,282,0.7,0.024822695035460994,1.0,0.7503359712972109,7
keyword_only,550,70efbd3149058733469a51fcafd65e769002b186,58-02 35-02 58J70 35A30 35Q53 58J40 35K05 35S05 22E70,top-level,388,1.0,0.02577319587628866,1.0,1.0,10
keyword_only,551,10.1515/9781400882427,43-02 43A80 22E70 35S05 81-02 43A85,top-level,453,0.1,0.002207505518763797,1.0,0.22009176629808017,1
keyword_only,552,10.1017/cbo9780511542725,06-02 06B30 06B35 06D20 06D22 06F30 22A26 54B30 54H12,top-level,123,0.1,0.008130081300813009,0.16666666666666666,0.07839826897867533,1
keyword_only,553,444457ce7f4203ca238575d35d211a9b9071d1ff,53-01 22E15 53-03 53A05 53A10 53A15 53A30 53B05 53B20 53B25 53C40 53C45 55M25 57R25 57S15,top-level,281,0.2,0.0071174377224199285,0.16666666666666666,0.1478294909154526,2
keyword_only,554,10.1112/blms/14.1.1,37J99 53C15 22E10 22E15,top-level,275,0.9,0.03272727272727273,1.0,0.8899541168509599,9
keyword_only,555,30bdc861bc5d701027c663827025aa744c542de6,35-01 34-01 35-02 34C20 34A05 58J72 34A45 22E70,top-level,466,1.0,0.02145922746781116,1.0,1.0,10
keyword_only,556,6e5a63dde39b149774edb1c67119cb9d01feef1b,58-02 35-02 35A30 58J72 37C80 22E05 22E15 34-02,top-level,517,1.0,0.019342359767891684,1.0,1.0,10
keyword_only,557,643f3c141d0e54e8715fcd17372c9b2a850f10f7,22-02 22Axx 22Bxx 22Cxx 22Dxx 43A60,top-level,106,0.1,0.009433962264150943,0.16666666666666666,0.07839826897867533,1
keyword_only,558,10.2307/1969831,46-XX 22Exx,top-level,180,0.3,0.016666666666666666,0.16666666666666666,0.2114502791144043,3
keyword_only,559,10.1007/bf02715544,14L99 20G25 22E99,top-level,274,0.5,0.01824817518248175,1.0,0.5522654773870531,5
keyword_only,560,10.2307/1969548,22-XX 22C05,top-level,71,0.8,0.11267605633802817,1.0,0.804810999209339,8
keyword_only,561,545c663f037aa1e6577494e38c9094cb8469505f,53-01 22-01 43-01 53C30 53C35 22E10 22E15 22E20,top-level,209,0.8,0.03827751196172249,1.0,0.8572048559638628,8
keyword_only,562,10.1007/978-3-319-54375-8,22-01 22E15 22E60,top-level,71,0.9,0.1267605633802817,1.0,0.9305687780632227,9
keyword_only,563,f46e7bde6f9bead3111d0081ccd57cb2a20b2a27,47Hxx 53B50 22E15 83C05 83F05 53A15,top-level,314,0.3,0.009554140127388535,0.5,0.3340514446642156,3
keyword_only,564,1fa557db6a8107fd3b63b863ae5102aec7afd798,22E40 22-02 37-02 37A25 22F10 43A05,top-level,210,0.8,0.0380952380952381,1.0,0.8115558478722846,8
keyword_only,565,10.1090/ulect/073,22E40 22-01 01A75 11F06 14Lxx 20G20 20G30,top-level,534,0.7,0.013108614232209739,1.0,0.7264127302306637,7
keyword_only,566,3ed377f5a3bc58abf783ba68a5a7e9261f63a270,34A25 26A33 34Axx 34-01,top-level,175,0.9,0.05142857142857143,1.0,0.9363792118010483,9
keyword_only,567,66d8e3992a8e6d2052732538cf150ff116f3c5ad,34A08 26A33 34-02 35A22 34A25 45J05 65L05 65R20 45-02 65L10 45D05 45G10,top-level,532,1.0,0.018796992481203006,1.0,1.0,10
keyword_only,568,85709cd244c102bb88bb56b463ab127abab51e84,26A33,top-level,83,0.8,0.0963855421686747,1.0,0.8603818544462509,8
keyword_only,569,443455cdb0c9fe7364c1357477fd285c0584eb7f,00A05 26-01 30-01 46-01,top-level,314,0.3,0.009554140127388535,0.5,0.3436966913921454,3
keyword_only,570,107e4e8dc9e96cbe7230ad6f0d207a00a575def9,28-01 28A75 28A78 26B15 26B20 26B25,top-level,142,0.3,0.02112676056338028,0.5,0.2758471541718663,3
keyword_only,571,10.2307/2975655,26A27,top-level,83,0.1,0.012048192771084338,0.1,0.06362078819895171,1
keyword_only,572,9daa58408f952edcae805f5bca343cb781950f9f,26A33 26-02 44-02 76Rxx,top-level,293,0.3,0.010238907849829351,1.0,0.4537425745411855,3
keyword_only,573,868d8be2dcc875ba9cb987689da914112195ed8c,49-02 26-02 49J10 49Q20 49J45,top-level,141,0.8,0.05673758865248227,1.0,0.841492960259019,8
keyword_only,574,3d64fcdc4d33555664d227e078f381ad88801a7f,30-01 26-01 01A75 33-01 34-01 42-01,top-level,526,0.2,0.0038022813688212928,1.0,0.3589542101716347,2
keyword_only,575,1537fbd630883bd18000bf0d5e981aea232e53d9,26-01 01A75 00A05,top-level,353,0.1,0.0028328611898017,0.3333333333333333,0.11004588314904008,1
keyword_only,576,7360876fcc3690f9381d73e9229cb0df5e123bb2,49Q05 49-02 26B30 35J20 35B65 49Q15 49Q20 53A10,top-level,455,0.0,0.0,0.0,0.0,0
keyword_only,577,fc29c6db76ab369911c403b2e5ca537700c4618a,26-01,top-level,83,0.0,0.0,0.0,0.0,0
keyword_only,578,759ce61360013d44709a52e717695b5a6415ef5a,26-02 26A33 00B15 26-06 81-02,top-level,284,1.0,0.035211267605633804,1.0,1.0,10
keyword_only,579,235d05c8c24ac941892cc089387ef788e8ca79ca,26Dxx 26-02,top-level,83,0.0,0.0,0.0,0.0,0
keyword_only,580,e564b90552cf83d6e791a9867faf0e9d82f53a7b,26-01 28-01 42-01 46-01 49-01 26D10 26D15 31B05 31B15 46E35 46F05 46F10 49R50 81Q05,top-level,497,0.6,0.012072434607645875,1.0,0.7058075148678526,6
keyword_only,581,10.1515/9781400881628,49-02 35-02 49J20 35J60 35D10 35B45 49J45 26B05 26B15,top-level,357,1.0,0.028011204481792718,1.0,1.0,10
keyword_only,582,ea22cb1fb8569c75ad8dd1a87a1828fa94e91d7e,26A33 44A10 35Q05 26-02 34B99 44A15 45E10 42A38 45B05,top-level,495,1.0,0.020202020202020204,1.0,1.0,10
keyword_only,583,20ad2e445308f424c9f7b7efc7f0ea2eb742d4fd,26-01 34-01 40-01 41-01,top-level,259,0.5,0.019305019305019305,1.0,0.6274092458891772,5
keyword_only,584,10.1007/978-1-4419-9467-7,47-02 47H05 47H09 47N10 52A41 46C05 90C25 90C30 26B25 41A65,top-level,417,0.1,0.002398081534772182,1.0,0.22009176629808017,1
keyword_only,585,10.1007/978-3-642-99970-3,26Dxx 26-02 30A10,top-level,137,0.4,0.029197080291970802,0.5,0.3381686774636725,4
keyword_only,586,de6c65619b8028977b1e06cec77937013df3173f,26-01 01A75 00A05,top-level,353,0.1,0.0028328611898017,1.0,0.22009176629808017,1
keyword_only,587,1187d66b084a79328a792e2edbdeb01002d07af4,26Dxx 26-02,top-level,83,0.0,0.0,0.0,0.0,0
keyword_only,588,10.2307/1997202,26B35 26A51 26B05,top-level,83,0.4,0.04819277108433735,1.0,0.5271064966405455,4
keyword_only,589,70d21f0260d84a56bac283394094222bdd9c8ad1,34A25 26A33 33E20 33E30 44A10 44A20 45E10 34A30 34A05,top-level,310,1.0,0.03225806451612903,1.0,1.0,10
keyword_only,590,a8ba41e80246ec7bb491e56e7c34ad3ede92f69f,26-02 74-02 26A33 35Q74,top-level,376,0.6,0.015957446808510637,1.0,0.6835381846158709,6
keyword_only,591,56e6ac7f3f08a13c2d675c527a561b929db642e5,26-01 00A06,top-level,166,0.4,0.024096385542168676,1.0,0.5473983622993502,4
keyword_only,592,10.1201/b18361,26-01 28-01 01A75 26A42 28A25,top-level,348,0.4,0.011494252873563218,1.0,0.5067837010870873,4
keyword_only,593,40ef32ec299e8d3e1079dadcceaddc93c1cc37c8,30B70 30-01 40A15 40-01 26A42 41A21,top-level,226,0.3,0.01327433628318584,1.0,0.43231813227099475,3
keyword_only,594,635c68a3ba31c5e35a750daab3e3b4228f138834,26Dxx 26D15 26-02,top-level,83,0.4,0.04819277108433735,0.3333333333333333,0.31328481690174087,4
keyword_only,595,2fab89a9146e59c77ea2a91592f8401f3e3817bc,32-02 32U05 31B05 31-02 32T99 31C10 26B25 26A51 32W05,top-level,189,0.6,0.031746031746031744,1.0,0.6175852859163219,6
keyword_only,596,86ca250e42b6cd17a7b2259501800aa2600a29cc,26-01 28-01 54-01,top-level,181,0.5,0.027624309392265192,1.0,0.5621931439243354,5
keyword_only,597,2600636bf40422bea90a18e68a1128cac0541bfa,26-01 00A05 42-01 30-01,top-level,292,0.3,0.010273972602739725,0.25,0.24936270394794902,3
keyword_only,598,f1408f6f8602855783b6e7363bc48f1da460744f,34A25 26A33 34A45 65L05,top-level,353,0.8,0.0226628895184136,1.0,0.8603818544462509,8
keyword_only,599,4a2ea31ebb3441653a50463f6133c1fd16257190,26-01 97I10,top-level,85,0.3,0.03529411764705882,1.0,0.42257499837058643,3
keyword_only,600,67bec1a044e8b70c594a47453452632bbe53f6cb,33-02 33C05 33C45 33C60 33C80 26A33 41A58 41A63,top-level,196,0.9,0.04591836734693878,1.0,0.9363792118010483,9
keyword_only,601,ed3a0c014f891fa164fff1030ad62ac07620a594,26A33 44A35 26A42 83C99 45D05,top-level,243,0.7,0.02880658436213992,1.0,0.7753366239771086,7
keyword_only,602,ecc594ca6f61316d517b9da3f3eb6f48ab6c0ad6,26-01 30-01 34-01 35-01 49-01,top-level,475,0.7,0.014736842105263158,1.0,0.7788065869851872,7
keyword_only,603,c0fe8619047401af877aa00e6f4a509f8b7d8c1c,26-01 00A05 42-01 30-01,top-level,292,0.2,0.00684931506849315,0.2,0.1635413866202963,2
keyword_only,604,10.1090/noti2364,83F05 26E70 85-01 83-01,top-level,177,0.6,0.03389830508474576,1.0,0.727329844310522,6
keyword_only,605,9f1966ab9efac581ccc3036ed38f32281fa8df9f,26-01,top-level,83,0.2,0.024096385542168676,1.0,0.28371255449703187,2
keyword_only,606,60c9bb5a22712a4f386b8cab176fe645be4a1a16,26-01 34-01 40-01 41-01,top-level,259,0.4,0.015444015444015444,1.0,0.5174612499126158,4
keyword_only,607,10.2307/1995882,42B25 42B20 26D15 42A24,top-level,168,0.5,0.02976190476190476,1.0,0.5049059675118446,5
keyword_only,608,ef1d10e770e7cd712738872ab093cd87aa44027a,26-01 30-01,top-level,137,0.5,0.0364963503649635,1.0,0.6083169141195838,5
keyword_only,609,702654d936f0c2c81df7fed25f46439b9f400cff,37-06 54H20 26A18 28D20 32H50 68Q80 01A70,top-level,640,0.6,0.009375,1.0,0.696162268139923,6
keyword_only,610,4f43d456cc69b8e62a9b36a315b4a060bbc1981e,37-06 37-XX 54H20 26A18 28D20 32H50 68Q80 01A70,top-level,640,0.8,0.0125,0.5,0.6947651160602989,8
keyword_only,611,16d89f59cbb7f862cba568da05b66a8413e93b47,26A51 26-01 26-02 26D15 26D10 26D20 60E15,top-level,196,0.4,0.02040816326530612,0.3333333333333333,0.3282410109263901,4
keyword_only,612,a314a82b70ab15314859801f19dfed0d820cbddb,26-01 00A05 34-01 40-01 42-01,top-level,361,0.7,0.019390581717451522,0.5,0.6156886473955918,7
keyword_only,613,10.1063/1.527251,35K57 26A24 35C05,top-level,322,0.8,0.024844720496894408,1.0,0.826813366651774,8
keyword_only,614,9abdfa986f550cd2da92a8d8331fc8c808eb4c0c,49-01 49Q15 28A75 58A15 58A25 49Q20 58C35,top-level,223,0.1,0.004484304932735426,0.16666666666666666,0.07839826897867533,1
keyword_only,615,2fe1c109012c0f903ffc3b6f0c58379d31fa1c61,60-01 28-01,top-level,173,0.2,0.011560693641618497,0.16666666666666666,0.1478294909154526,2
keyword_only,616,ac177dfdbd3cb46405aa230fe7ea8f734f794b3d,60-01 60B10 28A33 60B05,top-level,173,0.6,0.03468208092485549,1.0,0.6969383549984332,6
keyword_only,617,02a0a41086afd66416098fae5c59cd38fa2638f7,60-01 60Bxx 28Axx 60Fxx 60E07 60E10 60G50 60J05 60K25,top-level,173,0.8,0.046242774566473986,1.0,0.8701249883466593,8
keyword_only,618,52877b8549483ff395f70de8c7e28c8c53000db9,28-01 51-01 28A75 28A80 60D05 00A69 00A79,top-level,307,0.8,0.026058631921824105,1.0,0.8389574121760602,8
keyword_only,619,9b86eceb8d928f1cdb5132071f966f76df25a642,28-01 28-02,top-level,71,0.0,0.0,0.0,0.0,0
keyword_only,620,447982a9cc784b82b4e9a523772294999ef21d34,90-02 28D05 35B65 35J60 49N90 49Q20 90B20,top-level,409,0.4,0.009779951100244499,0.3333333333333333,0.34051969290975714,4
keyword_only,621,10.1007/978-3-540-35334-8,28-01 01A75,top-level,280,0.4,0.014285714285714285,1.0,0.5174612499126158,4
keyword_only,622,841847ef78c02c95c6004899ad89b3467bade936,28-01 01A75,top-level,280,0.3,0.010714285714285714,1.0,0.4440973278132557,3
keyword_only,623,dd096304eab9fc62263588c1f6f92cd2e82e787c,28-02 46-02 01A75 43-02 28C15 28C10 28-01 46-01,top-level,408,0.3,0.007352941176470588,1.0,0.3531437764338092,3
keyword_only,624,10.1512/iumj.1981.30.30055,28A75 49Q15 58C25 58K99,top-level,223,0.4,0.017937219730941704,0.3333333333333333,0.3594085870969891,4
keyword_only,625,6149087b6d9cb92ef5110700eefacf53d5bed6f2,28A75 28-02,top-level,71,0.0,0.0,0.0,0.0,0
keyword_only,626,a6e57c108b757fc8b79aa8d3be5817f3f8ca220c,60-02 01A75 60B05 60B10 60B11 60B15 28A33 28C15,top-level,378,0.1,0.0026455026455026454,0.5,0.13886244387355454,1
keyword_only,627,fc7057c8e8c31e33f97587c91bad3b0e5ef583c1,28A75 28-02 37C70 54H20,top-level,202,0.2,0.009900990099009901,0.25,0.16421958630632802,2
keyword_only,628,c6b3cff74cfd87025ddd64ac53aea1ec65c4d2f1,60J20 28A78 94A15,top-level,237,0.2,0.008438818565400843,0.25,0.1610425878239398,2
keyword_only,629,c9616052d90c9f2fedaf8562489fae81178449d7,28A75 28-02 28A78 28A80,top-level,71,0.9,0.1267605633802817,1.0,0.9216017310213247,9
keyword_only,630,d1766797dc3c7042611896a308f12367a8f76fd5,49J52 47H04 28B20 47H10 49-02 47Hxx,top-level,211,0.5,0.023696682464454975,0.25,0.3882047626431879,5
keyword_only,631,a52fe195f313868de51a984d8d5859b23867c260,60Bxx 60-02 60G15 60G17 60G50 46Bxx 28C20 49R50 52A40 62G30 60E15,top-level,461,0.7,0.015184381778741865,1.0,0.793584067764911,7
keyword_only,632,54db19fb03b62807d6026a289699d494911ebe6d,01A75 28-03 35-03 37-03,top-level,581,0.6,0.010327022375215147,0.3333333333333333,0.5079937796926363,6
keyword_only,633,937f24408992596fde528ec26882ac59896112e6,47-01 46-01 28-01 47B25 28A25 47D06 46C05 47A10,top-level,228,0.8,0.03508771929824561,1.0,0.866947989864271,8
keyword_only,634,10.1007/978-1-4612-1015-3,46E35 28A75 46-02,top-level,171,0.5,0.029239766081871343,0.3333333333333333,0.43780685607566444,5
keyword_only,635,e5966fb0e5a54df225234002c7297e87a8b4b84a,28-01,top-level,71,0.1,0.014084507042253521,0.5,0.13886244387355454,1
keyword_only,636,5eb8437d53a149ca9718f6aa51bbb382d6491a3a,28-01 28A25 28A78 46-01 42-01 60-01,top-level,352,0.3,0.008522727272727272,0.125,0.199306233590118,3
keyword_only,637,d9abdac1a58f959450f06e047a34d80275c0d021,46-01 28-01 46N10 91B02,top-level,235,0.4,0.01702127659574468,1.0,0.4472539411173282,4
keyword_only,638,a35682b1ef2a293f86b85161a4bd188ba7e19fe1,28-01,top-level,71,0.2,0.028169014084507043,1.0,0.33013764944712026,2
keyword_only,639,7af93bc30b78cdc51796bccb2395582a356ae15c,91-02 91B84 28A80,top-level,135,0.4,0.02962962962962963,1.0,0.47479014188018454,4
keyword_only,640,df08de3f81ef5455befb30d708c76ded12d319dc,60-02 28-02 28C15 28A35 46B09 60E15 82B44,top-level,328,0.3,0.009146341463414634,0.3333333333333333,0.28997736516021183,3
keyword_only,641,a5b0d2ed689ef52dab4b51e9e922861018838e8d,28-02 28A05 28A35 60A10 60B10 60B99,top-level,173,0.3,0.017341040462427744,1.0,0.36885567213865283,3
