scenario,query_number,query_work_id,relevance_type,total_relevant,precision@10,recall@10,mrr@10,ndcg@10,relevant_found@10
hybrid_50_50,559,10.1017/s0022112062000610,issn,64,1.0,0.15625,1.0,1.0,10
hybrid_50_50,560,10.1017/s0022112068000716,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_50_50,561,10.1017/s0022112060000141,issn,64,0.8,0.125,1.0,0.8415908474314976,8
hybrid_50_50,562,10.1017/s002211206900084x,issn,64,0.2,0.03125,0.25,0.1731866333482261,2
hybrid_50_50,563,10.1017/s0022112065001271,issn,64,0.8,0.125,1.0,0.857980942822373,8
hybrid_50_50,564,10.1017/s0022112058000276,issn,64,0.8,0.125,1.0,0.8701249883466593,8
hybrid_50_50,565,10.1017/s0022112060001055,issn,64,0.8,0.125,1.0,0.8415908474314976,8
hybrid_50_50,566,10.1017/s0022112059000106,issn,64,0.8,0.125,1.0,0.8512360941594274,8
hybrid_50_50,567,10.1017/s0022112062000014,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_50_50,568,10.1017/s0022112066001630,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_50_50,569,10.1017/s0022112070000514,issn,64,0.8,0.125,1.0,0.866947989864271,8
hybrid_50_50,570,10.1017/s0022112057000105,issn,64,0.7,0.109375,1.0,0.7819835854675755,7
hybrid_50_50,571,10.1017/s0022112060000487,issn,64,0.8,0.125,1.0,0.857980942822373,8
hybrid_50_50,572,10.1017/s0022112067002563,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_50_50,573,10.1017/s002211206800145x,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_50_50,574,10.1017/s0022112062001469,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_50_50,575,10.1017/s0022112065000368,issn,64,0.1,0.015625,0.3333333333333333,0.11004588314904008,1
hybrid_50_50,576,10.1017/s0022112067002149,issn,64,0.9,0.140625,1.0,0.9305687780632227,9
hybrid_50_50,577,10.1017/s0022112067001752,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_50_50,578,10.1017/s0022112058000410,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_50_50,579,10.1017/s0022112066001083,issn,64,0.8,0.125,1.0,0.866947989864271,8
hybrid_50_50,580,10.1017/s0022112068000637,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_50_50,581,10.1007/978-0-8176-8295-8,issn,1,0.0,0.0,0.0,0.0,0
hybrid_50_50,582,10.1007/bf03026833,issn,2,0.0,0.0,0.0,0.0,0
hybrid_50_50,583,10.2307/2308882,issn,4,0.0,0.0,0.0,0.0,0
hybrid_50_50,584,10.1287/opre.50.1.89.17803,issn,3,0.0,0.0,0.0,0.0,0
hybrid_50_50,585,10.1137/090746677,issn,9,0.0,0.0,0.0,0.0,0
hybrid_50_50,586,10.1109/9.250557,issn,6,0.2,0.3333333333333333,1.0,0.4329261794091841,2
hybrid_50_50,587,d2da791b531b85dee4dcbf1f7ce67b58b544d271,venue,2,0.0,0.0,0.0,0.0,0
hybrid_50_50,588,10.1142/s0218202512300049,issn,2,0.2,1.0,0.25,0.448643819352159,2
hybrid_50_50,589,10.1098/rspa.2010.0058,issn,3,0.0,0.0,0.0,0.0,0
hybrid_50_50,590,10.1002/0471728438,issn,2,0.0,0.0,0.0,0.0,0
hybrid_50_50,591,10.1137/s0036144598335107,issn,9,0.0,0.0,0.0,0.0,0
hybrid_50_50,592,10.1142/s0218202502001799,issn,2,0.1,0.5,0.5,0.38685280723454163,1
hybrid_50_50,593,10.1016/j.aml.2010.04.008,issn,1,0.0,0.0,0.0,0.0,0
hybrid_50_50,594,10.1137/050632488,issn,2,0.0,0.0,0.0,0.0,0
hybrid_50_50,595,10.1142/s021820251350053x,issn,2,0.1,0.5,0.2,0.23719771276929622,1
hybrid_50_50,596,10.1137/15m1020575,issn,9,0.0,0.0,0.0,0.0,0
hybrid_50_50,597,10.1073/pnas.81.9.2938,issn,19,0.0,0.0,0.0,0.0,0
hybrid_50_50,598,10.1109/tac.1976.1101127,issn,6,0.2,0.3333333333333333,0.5,0.3212446320893053,2
hybrid_50_50,599,10.1007/bfb0089253,issn,6,0.0,0.0,0.0,0.0,0
hybrid_50_50,600,10.1098/rsta.2005.1657,issn,3,0.0,0.0,0.0,0.0,0
hybrid_50_50,601,10.1016/s0377-0427(99)00273-3,issn,1,0.0,0.0,0.0,0.0,0
hybrid_50_50,602,10.1137/1026073,issn,9,0.0,0.0,0.0,0.0,0
hybrid_50_50,603,10.1098/rsta.2019.0066,issn,3,0.0,0.0,0.0,0.0,0
hybrid_50_50,604,10.2307/2008481,issn,5,0.0,0.0,0.0,0.0,0
hybrid_50_50,605,10.1090/qam/1668732,issn,2,0.0,0.0,0.0,0.0,0
hybrid_50_50,606,10.1137/1026033,issn,9,0.0,0.0,0.0,0.0,0
hybrid_50_50,607,10.1080/10586458.2016.1163755,issn,1,0.0,0.0,0.0,0.0,0
hybrid_50_50,608,10.1007/978-3-319-22470-1,issn,1,0.0,0.0,0.0,0.0,0
hybrid_50_50,609,10.1016/j.aml.2009.12.006,issn,1,0.0,0.0,0.0,0.0,0
hybrid_50_50,610,10.1137/1012003,issn,9,0.0,0.0,0.0,0.0,0
hybrid_50_50,611,10.1287/moor.5.2.167,issn,2,0.2,1.0,0.25,0.448643819352159,2
hybrid_50_50,612,10.1287/moor.1090.0427,issn,2,0.1,0.5,0.5,0.38685280723454163,1
hybrid_50_50,613,10.1016/0001-8708(90)90077-z,issn,2,0.0,0.0,0.0,0.0,0
